trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
686,False,"{'a': 0.4, 'e': 0.6570000000000378}",20,7,-4.36301037775101,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.4, 'e': 0.6565000000000378}",30,0,-129.67300473350204,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
688,False,"{'a': 0.4, 'e': 0.6560000000000379}",25,0,-129.99263949133507,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
689,False,"{'a': 0.4, 'e': 0.6555000000000379}",20,3,-49.47106294772426,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
690,False,"{'a': 0.4, 'e': 0.655000000000038}",30,20,-76.58178403629739,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 1}",1
691,False,"{'a': 0.4, 'e': 0.654500000000038}",25,0,-64.18666566799558,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
692,False,"{'a': 0.4, 'e': 0.6540000000000381}",20,0,-55.20582640297525,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
693,False,"{'a': 0.4, 'e': 0.6535000000000382}",20,12,4.3868593834393925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.4, 'e': 0.6530000000000382}",20,0,-98.62461282628774,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
695,False,"{'a': 0.4, 'e': 0.6525000000000383}",20,13,6.09796640855438,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.4, 'e': 0.6520000000000383}",25,0,-155.7779899725691,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
697,False,"{'a': 0.4, 'e': 0.6515000000000384}",20,8,-45.05678913009642,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
698,False,"{'a': 0.4, 'e': 0.6510000000000384}",35,17,-20.461685395879435,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
699,False,"{'a': 0.4, 'e': 0.6505000000000385}",20,0,-49.04466209637289,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
700,False,"{'a': 0.4, 'e': 0.6500000000000385}",20,10,-14.525848589396833,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
701,False,"{'a': 0.4, 'e': 0.6495000000000386}",25,0,-101.13821910049248,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
702,False,"{'a': 0.4, 'e': 0.6490000000000387}",25,0,-35.787155000799125,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
703,False,"{'a': 0.4, 'e': 0.6485000000000387}",25,4,7.211342559608528,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.4, 'e': 0.6480000000000388}",20,0,-61.936914630235236,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
705,False,"{'a': 0.4, 'e': 0.6475000000000388}",25,0,-47.99208984330708,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
706,False,"{'a': 0.4, 'e': 0.6470000000000389}",20,11,-28.32485103965479,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
707,False,"{'a': 0.4, 'e': 0.6465000000000389}",25,0,-103.32612608827137,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
708,False,"{'a': 0.4, 'e': 0.646000000000039}",20,0,0.12934404133810384,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
709,False,"{'a': 0.4, 'e': 0.645500000000039}",25,15,-32.436202305564734,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
710,False,"{'a': 0.4, 'e': 0.6450000000000391}",20,0,-50.236414903748646,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
711,False,"{'a': 0.4, 'e': 0.6445000000000392}",25,0,-42.74957240045519,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
712,False,"{'a': 0.4, 'e': 0.6440000000000392}",20,11,11.787179885342601,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.4, 'e': 0.6435000000000393}",20,0,-45.65825806848219,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
714,False,"{'a': 0.4, 'e': 0.6430000000000393}",25,0,-79.0449571483927,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
715,False,"{'a': 0.4, 'e': 0.6425000000000394}",25,0,-34.7763375118056,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
716,False,"{'a': 0.4, 'e': 0.6420000000000394}",20,0,-75.00516180322991,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
717,False,"{'a': 0.4, 'e': 0.6415000000000395}",20,0,-89.23096519450966,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
718,False,"{'a': 0.4, 'e': 0.6410000000000395}",25,6,-2.6884950424257674,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
719,False,"{'a': 0.4, 'e': 0.6405000000000396}",30,0,-66.00772993576358,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",1
720,False,"{'a': 0.4, 'e': 0.6400000000000396}",25,0,-59.5330712103638,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
721,False,"{'a': 0.4, 'e': 0.6395000000000397}",25,0,-90.32628603439454,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
722,False,"{'a': 0.4, 'e': 0.6390000000000398}",20,0,-33.09945608573597,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
723,False,"{'a': 0.4, 'e': 0.6385000000000398}",20,0,-1.7420970679346233,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
724,False,"{'a': 0.4, 'e': 0.6380000000000399}",25,14,-6.095965770158114,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
725,False,"{'a': 0.4, 'e': 0.6375000000000399}",30,17,-26.00032298291998,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
726,False,"{'a': 0.4, 'e': 0.63700000000004}",30,9,-54.148711104543914,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
727,False,"{'a': 0.4, 'e': 0.63650000000004}",25,15,13.823504195147862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.4, 'e': 0.6360000000000401}",20,8,4.7884002566036,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.4, 'e': 0.6355000000000401}",20,1,8.275893883945425,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.4, 'e': 0.6350000000000402}",20,0,-19.791905653378787,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.4, 'e': 0.6345000000000403}",20,8,6.326476382381372,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.4, 'e': 0.6340000000000403}",20,10,-15.518079628656917,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.4, 'e': 0.6335000000000404}",30,0,-87.17623444141677,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
734,False,"{'a': 0.4, 'e': 0.6330000000000404}",25,8,-26.58037152098438,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
735,False,"{'a': 0.4, 'e': 0.6325000000000405}",25,0,-66.33915961952918,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
736,False,"{'a': 0.4, 'e': 0.6320000000000405}",25,3,-62.85480606696809,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
737,False,"{'a': 0.4, 'e': 0.6315000000000406}",35,0,-25.010189604245063,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",1
738,False,"{'a': 0.4, 'e': 0.6310000000000406}",25,16,-2.808794063657561,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.4, 'e': 0.6305000000000407}",20,0,-48.87032562948013,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
740,False,"{'a': 0.4, 'e': 0.6300000000000407}",20,8,-39.14347631844397,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
741,False,"{'a': 0.4, 'e': 0.6295000000000408}",25,14,20.33340303604965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.4, 'e': 0.6290000000000409}",20,0,-116.13456859708472,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
743,False,"{'a': 0.4, 'e': 0.6285000000000409}",20,0,-23.92434322582948,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
744,False,"{'a': 0.4, 'e': 0.628000000000041}",25,0,-80.81803184323138,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
745,False,"{'a': 0.4, 'e': 0.627500000000041}",20,0,-38.81688505777157,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
746,False,"{'a': 0.4, 'e': 0.6270000000000411}",20,0,-7.955528739092764,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
747,False,"{'a': 0.4, 'e': 0.6265000000000411}",20,8,3.860803371142735,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.4, 'e': 0.6260000000000412}",25,2,-15.405944363338696,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
749,False,"{'a': 0.4, 'e': 0.6255000000000412}",20,3,-80.51547120626698,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
750,False,"{'a': 0.4, 'e': 0.6250000000000413}",20,0,-139.50464059166163,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
751,False,"{'a': 0.4, 'e': 0.6245000000000414}",20,11,-8.441274496262643,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.4, 'e': 0.6240000000000414}",20,0,-106.21019842156238,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
753,False,"{'a': 0.4, 'e': 0.6235000000000415}",30,13,-5.644170793926848,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
754,False,"{'a': 0.4, 'e': 0.6230000000000415}",20,9,-19.54708484649524,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
755,False,"{'a': 0.4, 'e': 0.6225000000000416}",25,12,2.6527347254820004,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.4, 'e': 0.6220000000000416}",20,0,-45.277002583955486,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
757,False,"{'a': 0.4, 'e': 0.6215000000000417}",20,3,-34.880075331408484,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
758,False,"{'a': 0.4, 'e': 0.6210000000000417}",25,9,-6.663344128835444,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
759,False,"{'a': 0.4, 'e': 0.6205000000000418}",30,0,-119.05805752138238,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
760,False,"{'a': 0.4, 'e': 0.6200000000000419}",25,9,-55.06823311403053,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
761,False,"{'a': 0.4, 'e': 0.6195000000000419}",20,0,-46.312162511070305,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
762,False,"{'a': 0.4, 'e': 0.619000000000042}",30,0,-9.668573650142521,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
763,False,"{'a': 0.4, 'e': 0.618500000000042}",25,0,-7.289441805069461,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
764,False,"{'a': 0.4, 'e': 0.6180000000000421}",20,10,4.952237115163275,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.4, 'e': 0.6175000000000421}",25,0,-93.5011373066895,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
766,False,"{'a': 0.4, 'e': 0.6170000000000422}",20,0,-105.00466102510144,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
767,False,"{'a': 0.4, 'e': 0.6165000000000422}",25,0,-62.679093254152896,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
768,False,"{'a': 0.4, 'e': 0.6160000000000423}",20,0,-63.67938888417365,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
769,False,"{'a': 0.4, 'e': 0.6155000000000423}",25,3,35.87066630366334,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.4, 'e': 0.6150000000000424}",20,0,-45.118960093658835,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
771,False,"{'a': 0.4, 'e': 0.6145000000000425}",25,13,6.209413474549473,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.4, 'e': 0.6140000000000425}",25,11,-6.53913636683361,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.4, 'e': 0.6135000000000426}",20,0,-30.008061593513723,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
774,False,"{'a': 0.4, 'e': 0.6130000000000426}",25,0,-90.84171718014628,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
775,False,"{'a': 0.4, 'e': 0.6125000000000427}",20,0,-1.6960229816601669,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
776,False,"{'a': 0.4, 'e': 0.6120000000000427}",30,5,-21.58908673524617,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",1
777,False,"{'a': 0.4, 'e': 0.6115000000000428}",35,11,22.198024777843663,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.4, 'e': 0.6110000000000428}",25,0,-59.65506605321325,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
779,False,"{'a': 0.4, 'e': 0.6105000000000429}",20,0,-123.20744497605891,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
780,False,"{'a': 0.4, 'e': 0.610000000000043}",25,3,-76.41948684234674,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 0}",1
781,False,"{'a': 0.4, 'e': 0.609500000000043}",20,0,-115.90568325274863,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
782,False,"{'a': 0.4, 'e': 0.6090000000000431}",30,3,-136.03808418842715,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 2}",1
783,False,"{'a': 0.4, 'e': 0.6085000000000431}",20,7,13.38723249244827,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.4, 'e': 0.6080000000000432}",30,0,-52.170044807245034,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
785,False,"{'a': 0.4, 'e': 0.6075000000000432}",20,0,11.396826769380272,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
786,False,"{'a': 0.4, 'e': 0.6070000000000433}",30,0,-134.07259442872558,"{0: 18, 1: 5, 2: 3, 3: 3, 4: 1}",0
787,False,"{'a': 0.4, 'e': 0.6065000000000433}",20,0,-30.060937163238997,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
788,False,"{'a': 0.4, 'e': 0.6060000000000434}",20,3,-30.075781378971723,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
789,False,"{'a': 0.4, 'e': 0.6055000000000434}",20,14,12.00815438504612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.4, 'e': 0.6050000000000435}",20,0,-12.955247110108122,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
791,False,"{'a': 0.4, 'e': 0.6045000000000436}",25,13,-30.714800253010775,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
792,False,"{'a': 0.4, 'e': 0.6040000000000436}",25,13,-18.28476476550564,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
793,False,"{'a': 0.4, 'e': 0.6035000000000437}",30,19,-5.487339589695431,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.4, 'e': 0.6030000000000437}",25,4,-20.94464037118036,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 0}",1
795,False,"{'a': 0.4, 'e': 0.6025000000000438}",25,0,-37.99006247765854,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
796,False,"{'a': 0.4, 'e': 0.6020000000000438}",30,5,-97.68858485096929,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",1
797,False,"{'a': 0.4, 'e': 0.6015000000000439}",20,13,16.319878578116988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.4, 'e': 0.6010000000000439}",20,9,-44.62663150809235,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
799,False,"{'a': 0.4, 'e': 0.600500000000044}",25,0,-8.183315877957755,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
800,False,"{'a': 0.4, 'e': 0.600000000000044}",20,11,-3.701850532888031,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.4, 'e': 0.5995000000000441}",25,0,-37.6133991933948,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
802,False,"{'a': 0.4, 'e': 0.5990000000000442}",20,0,-131.2342373023212,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
803,False,"{'a': 0.4, 'e': 0.5985000000000442}",20,0,24.99179668993254,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.4, 'e': 0.5980000000000443}",20,9,-7.664141201061631,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
805,False,"{'a': 0.4, 'e': 0.5975000000000443}",25,13,22.4219744104561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.4, 'e': 0.5970000000000444}",20,0,5.455470459794721,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
807,False,"{'a': 0.4, 'e': 0.5965000000000444}",20,0,-22.899602132601288,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
808,False,"{'a': 0.4, 'e': 0.5960000000000445}",25,13,22.41377819327811,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.4, 'e': 0.5955000000000445}",20,11,-47.04566754546836,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
810,False,"{'a': 0.4, 'e': 0.5950000000000446}",25,8,-30.402451988189146,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
811,False,"{'a': 0.4, 'e': 0.5945000000000447}",20,0,-50.197531488903515,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
812,False,"{'a': 0.4, 'e': 0.5940000000000447}",30,11,-76.14402296582445,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
813,False,"{'a': 0.4, 'e': 0.5935000000000448}",30,16,-15.15876575622711,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
814,False,"{'a': 0.4, 'e': 0.5930000000000448}",30,1,-35.41980693261494,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 0}",1
815,False,"{'a': 0.4, 'e': 0.5925000000000449}",20,7,-55.282731608916556,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
816,False,"{'a': 0.4, 'e': 0.5920000000000449}",20,0,-5.48521336058418,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
817,False,"{'a': 0.4, 'e': 0.591500000000045}",25,0,-46.444479067842224,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
818,False,"{'a': 0.4, 'e': 0.591000000000045}",25,2,-31.642443347055934,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 0}",1
819,False,"{'a': 0.4, 'e': 0.5905000000000451}",20,0,-18.277354619508422,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
820,False,"{'a': 0.4, 'e': 0.5900000000000452}",25,0,-16.76015237554089,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
821,False,"{'a': 0.4, 'e': 0.5895000000000452}",25,0,-139.3201508875318,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
822,False,"{'a': 0.4, 'e': 0.5890000000000453}",25,6,-66.34851779985112,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
823,False,"{'a': 0.4, 'e': 0.5885000000000453}",35,13,-53.89289145844255,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
824,False,"{'a': 0.4, 'e': 0.5880000000000454}",20,12,-9.944885788628543,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.4, 'e': 0.5875000000000454}",25,0,-68.28994317280504,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
826,False,"{'a': 0.4, 'e': 0.5870000000000455}",25,19,12.48768323796958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.4, 'e': 0.5865000000000455}",30,0,-131.89871272675757,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
828,False,"{'a': 0.4, 'e': 0.5860000000000456}",25,13,-30.21147628693229,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
829,False,"{'a': 0.4, 'e': 0.5855000000000457}",20,0,-103.78620862406744,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
830,False,"{'a': 0.4, 'e': 0.5850000000000457}",25,12,-4.199287962686561,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.4, 'e': 0.5845000000000458}",20,1,-37.16947179528439,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
832,False,"{'a': 0.4, 'e': 0.5840000000000458}",35,3,-100.02919324082147,"{0: 23, 1: 1, 2: 5, 3: 2, 4: 1}",1
833,False,"{'a': 0.4, 'e': 0.5835000000000459}",20,0,-119.8970502244089,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
834,False,"{'a': 0.4, 'e': 0.5830000000000459}",20,0,-108.5600552694423,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
835,False,"{'a': 0.4, 'e': 0.582500000000046}",20,13,11.57329881579325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.4, 'e': 0.582000000000046}",25,0,-62.91771232834672,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
837,False,"{'a': 0.4, 'e': 0.5815000000000461}",25,15,-9.763235213889063,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
838,False,"{'a': 0.4, 'e': 0.5810000000000461}",20,10,16.220321370740276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.4, 'e': 0.5805000000000462}",20,0,-65.59139217975279,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
840,False,"{'a': 0.4, 'e': 0.5800000000000463}",25,14,-18.05161859997834,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
841,False,"{'a': 0.4, 'e': 0.5795000000000463}",20,6,-8.976116389034901,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
842,False,"{'a': 0.4, 'e': 0.5790000000000464}",20,0,-25.887221524053935,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
843,False,"{'a': 0.4, 'e': 0.5785000000000464}",20,11,-9.21123462303552,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.4, 'e': 0.5780000000000465}",25,0,-17.539290730240978,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
845,False,"{'a': 0.4, 'e': 0.5775000000000465}",30,8,-11.751366858824856,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
846,False,"{'a': 0.4, 'e': 0.5770000000000466}",20,7,8.206792150614843,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.4, 'e': 0.5765000000000466}",20,0,-68.16181918682038,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
848,False,"{'a': 0.4, 'e': 0.5760000000000467}",30,0,1.6615882674069145,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 0}",0
849,False,"{'a': 0.4, 'e': 0.5755000000000468}",20,1,-26.42044617405157,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
850,False,"{'a': 0.4, 'e': 0.5750000000000468}",25,8,-11.001987028244677,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 0}",1
851,False,"{'a': 0.4, 'e': 0.5745000000000469}",30,12,-10.193985824807793,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
852,False,"{'a': 0.4, 'e': 0.5740000000000469}",20,14,6.577756816456816,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.4, 'e': 0.573500000000047}",20,15,-14.442587746384165,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
854,False,"{'a': 0.4, 'e': 0.573000000000047}",30,8,-68.50996175651943,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
855,False,"{'a': 0.4, 'e': 0.5725000000000471}",20,6,-134.9166472721919,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 2}",1
856,False,"{'a': 0.4, 'e': 0.5720000000000471}",25,10,-16.58630605919964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.4, 'e': 0.5715000000000472}",20,0,-117.3104926554455,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
858,False,"{'a': 0.4, 'e': 0.5710000000000472}",30,0,-50.77819333448041,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
859,False,"{'a': 0.4, 'e': 0.5705000000000473}",25,6,-42.92063928603299,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
860,False,"{'a': 0.4, 'e': 0.5700000000000474}",20,0,-60.484439503684534,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
861,False,"{'a': 0.4, 'e': 0.5695000000000474}",25,9,-40.197490474565555,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
862,False,"{'a': 0.4, 'e': 0.5690000000000475}",20,0,-31.641669029531386,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
863,False,"{'a': 0.4, 'e': 0.5685000000000475}",20,10,-16.480185959367727,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
864,False,"{'a': 0.4, 'e': 0.5680000000000476}",30,0,-12.565607956123241,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
865,False,"{'a': 0.4, 'e': 0.5675000000000476}",20,2,-14.971196385243186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
866,False,"{'a': 0.4, 'e': 0.5670000000000477}",30,0,-61.974607876545114,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
867,False,"{'a': 0.4, 'e': 0.5665000000000477}",25,6,-14.326920627693797,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
868,False,"{'a': 0.4, 'e': 0.5660000000000478}",25,0,-0.2992373474778507,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
869,False,"{'a': 0.4, 'e': 0.5655000000000479}",20,10,-8.774115046874027,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
